date,title,link,content
"2012-12-13
								06:51",의약품 수출호조…유한양행·한미약품 '눈길',https://finance.naver.com//news/news_read.naver?article_id=0002798216&office_id=015&mode=search&query=유한양행&page=169,"유한양행의 비타민 브랜드 ‘삐콤씨’는 피로나 영양불균형에 효과적인 비타민... 유한양행 측은 “겨울철에는 비타민이 부족하기 쉬우므로 야채와 과일을 충분히... 
									
								
							헤럴드POP 
|
 							
								
								2012-12-13
								06:51"
"2013-01-28
								13:42","[기업과 함께] 유한양행, 막강한 자금력 앞세워 공격적 M&A·기술 투자",https://finance.naver.com//news/news_read.naver?article_id=0002819832&office_id=015&mode=search&query=유한양행&page=168,"[ 유한양행의 올해 매출액이 증가할 것이란 전망에 강세다. 28일 오후 1시39분 현재 유한양행은 전일대비 900원(1.67%) 오른 5만4900원에 거래되고 있다. 이날...
									
								
							아시아경제 
|
 							
								
								2013-01-28
								13:42"
"2013-02-05
								10:28","유한양행, R&D와 국민신뢰로 글로벌 원료의약품 생산",https://finance.naver.com//news/news_read.naver?article_id=0002888070&office_id=009&mode=search&query=유한양행&page=167,"유한양행(000100)은 올해 매출액을 전년대비 약 21% 성장한 9200억원으로 전망한다고 5일 공시했다. 회사 측은 “약품사업부문의 신제품 매출 증가와 해외사업부문의....
									
								
							이데일리 
|
 							
								
								2013-02-05
								10:28"
"2013-03-18
								10:53","유한양행, 숙취해소음료 '내일엔' 출시",https://finance.naver.com//news/news_read.naver?article_id=0002957636&office_id=277&mode=search&query=유한양행&page=164,"[ 유한양행은 황칠나무 추출물이 든 숙취해소 음료 '내일엔'을 출시한다고 18일... 유한양행 관계자는 ""국내 숙취해소 음료시장에서 헛개나무 추...
									
									
								
							아시아경제 
|
 							
								
								2013-03-18
								10:53"
"2013-04-02
								08:59",[봄철 건강 지킴이]유한양행 숙취해소음료 '내일엔',https://finance.naver.com//news/news_read.naver?article_id=0002753615&office_id=018&mode=search&query=유한양행&page=163,"NH농협증권은 유한양행에 대해 약가 인하에도 불구 큰 폭의 매출액 성장이... 김 연구원은 ""유한양행은 올해 상위 제약사 중 가장 높은 매출액증가율이 예상되고... 
									
								
							매일경제 
|
 							
								
								2013-04-02
								08:59"
"2013-05-02
								07:52",<김윤섭 유한양행 대표 '뒷돈 영업' 소문에 발끈>(종합),https://finance.naver.com//news/news_read.naver?article_id=0006234201&office_id=001&mode=search&query=유한양행&page=162,"KDB대우증권은 2일 유한양행에 대해 지난 1분기 도입의약품인 트라젠타... 김나연 연구원은 ""유한양행의 지난 1분기 실적은 시장 컨센서스를 충족했다""며 ""순이익이... 
									
								
							머니투데이 
|
 							
								
								2013-05-02
								07:52"
"2013-07-09
								13:14","유한양행, 풋케어 브랜드 '나인풋' 론칭",https://finance.naver.com//news/news_read.naver?article_id=0003079449&office_id=008&mode=search&query=유한양행&page=160,"나인풋 각질 케어 및 릴랙스 라인/사진제공=나인풋 유한양행은 집에서 쉽게 발 관리를 할 수 있는 풋케어 브랜드 '나인풋(9Foot)'을 론칭했다...
									
									
								
							머니투데이 
|
 							
								
								2013-07-09
								13:14"
"2013-09-24
								15:37",'제약업계 첫 매출 1조' 유한양행의 무한도전,https://finance.naver.com//news/news_read.naver?article_id=0003091271&office_id=277&mode=search&query=유한양행&page=158,"국민연금공단은 24일 유한양행 지분 9.97%(113만5657주)를 장내에서 신규 취득해 보유 중이라고 금융감독원에 신고했다. 한경닷컴  [관련기사]
									
								
							한국경제 
|
 							
								
								2013-09-24
								15:37"
"2013-10-29
								14:29","유한양행 '내일엔' 한병이면…""내일 숙취 걱정 끝""",https://finance.naver.com//news/news_read.naver?article_id=0003139647&office_id=008&mode=search&query=유한양행&page=157,"유한양행은 3분기 별도재무제표기준 영업이익이 115억원으로 작년 3분기보다 269.0% 증가했다고 29일 공시했다. 매출은 2천217억원으로 작년 같은 기간보다... 
									
								
							연합뉴스 
|
 							
								
								2013-10-29
								14:29"
"2013-11-20
								07:58","동아제약 빈자리..유한양행·녹십자, 1위 경쟁 '치열'",https://finance.naver.com//news/news_read.naver?article_id=0002874452&office_id=018&mode=search&query=유한양행&page=156,"그는 “앞으로 다국적 제약사들이 C형 간염 체료제를 앞다퉈 출시할 것으로 보인다”며 국내에서는 항바이러스제 신약 원료를 공급했던 경험이 많은 유한양행... 
									
								
							조선비즈 
|
 							
								
								2013-11-20
								07:58"
